epoch,acc,loss,val_acc,val_loss
0,0.23369709875098499,2.1858474591452928,0.31552419354838712,2.0168554359866726
1,0.29944104339361255,1.9841602637725273,0.33064516129032256,1.790416201276164
2,0.33297844024685935,1.8288910179529096,0.390625,1.664004449882815
3,0.36944370509177599,1.7007541734232432,0.44405241935483869,1.4638092873557922
4,0.41136545116577117,1.580333018163306,0.47177419354838712,1.4064381574430773
5,0.44210806496130012,1.490771513782285,0.47379032258064518,1.3414473360584629
6,0.4550173010400454,1.423531201408047,0.52167338709677424,1.2739677712801964
7,0.48509449034826152,1.3656127042582544,0.52520161290322576,1.2101415741828181
8,0.50692041525664344,1.3074478987908789,0.54435483870967738,1.2104305860496336
9,0.51038062286910013,1.2609027506729564,0.54233870967741937,1.1691169729155879
10,0.52954484962198622,1.2463456518255969,0.56754032258064513,1.1287985722864828
11,0.54365184991195348,1.1892134923709019,0.5619959677419355,1.1070258617401123
12,0.54897524620708016,1.1623686296621916,0.58014112903225812,1.0784728546296396
13,0.55177002931040975,1.1419525362882392,0.58014112903225812,1.1148221293284046
14,0.56601011448475091,1.1238319083576289,0.58921370967741937,1.0632227423690981
15,0.57852009582906638,1.0777990939866555,0.56602822580645162,1.1073028791335322
16,0.58118179404802195,1.078641189550319,0.5786290322580645,1.0430462153688553
17,0.59488953954208268,1.0386780490258414,0.59929435483870963,1.0455949551636172
18,0.59382486027671133,1.0349629168374632,0.59122983870967738,0.98680809236341904
19,0.60327388874101673,1.0052874121603763,0.59929435483870963,0.99576306631488187
20,0.6089965398241175,0.98926840270806227,0.60534274193548387,0.95333114314463829
21,0.61791322864780474,0.9659278756099271,0.63306451612903225,0.94689230909270627
22,0.61951024756965911,0.96586331697356864,0.62348790322580649,0.9506669900109691
23,0.62802768172435952,0.94779129600410672,0.62701612903225812,0.95393626079443961
24,0.63428267237668601,0.92704245636112237,0.63608870967741937,0.92862344028488286
25,0.64000532341219185,0.90724021453377668,0.62046370967741937,0.94855487923468318
26,0.64878892733564009,0.89586801388684445,0.61945564516129037,0.9152766456527095
27,0.64067074796891388,0.90226624317869786,0.63457661290322576,0.90064826463499381
28,0.64759116319382737,0.88255841236403876,0.64314516129032262,0.9047235522058702
29,0.66289592760180993,0.84497089394870706,0.6255040322580645,0.90662713204660728
30,0.66116582382731148,0.83698120185724112,0.64919354838709675,0.86340618590193408
31,0.66050531914893618,0.83789763475986234,0.66733870967741937,0.83282659419121285
32,0.66129461913649934,0.84484535244531178,0.64364919354838712,0.87133372118396146
33,0.66981634282672342,0.82836917206934546,0.6567540322580645,0.84022949780187295
34,0.67647058829875395,0.80475245072291446,0.65171370967741937,0.85947578448441719
35,0.67913228643045231,0.8064436476884892,0.66431451612903225,0.79919853806495667
36,0.67793452228863949,0.78508039824277887,0.66028225806451613,0.8334791595416684
37,0.69723183391003463,0.75574717259578383,0.69909274193548387,0.78852369468058314
38,0.68352408843183887,0.77941315802989697,0.655241935483871,0.85744989110577496
39,0.6941708810379571,0.76096214208477253,0.66431451612903225,0.81409453865020509
40,0.68565344696258146,0.75538950389073123,0.670866935483871,0.83378293221035316
41,0.69696566410955674,0.75603116441509144,0.66582661290322576,0.80259042545672388
42,0.69388297872340421,0.73522274899990003,0.66633064516129037,0.80470549916067435
43,0.69992008533767391,0.73884346593740968,0.64818548387096775,0.82522637925801734
44,0.70811170212765961,0.70652041755458139,0.671875,0.81016922862299023
45,0.69965370276473471,0.72220218248296175,0.66885080645161288,0.75548847091774785
46,0.71014106997093174,0.709787492283107,0.69354838709677424,0.77925614507928975
47,0.71266968322618862,0.69951469701657054,0.69758064516129037,0.7208025179082348
48,0.70508384352387787,0.70367690864509169,0.67439516129032262,0.76107040360089273
49,0.72118711738088903,0.6804605016754065,0.70614919354838712,0.73632505343806354
